영업일자,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ_BBQ55(단체),"느티나무 셀프BBQ_대여료 30,000원","느티나무 셀프BBQ_대여료 60,000원","느티나무 셀프BBQ_대여료 90,000원","느티나무 셀프BBQ_본삼겹 (단품,실내)",느티나무 셀프BBQ_스프라이트 (단체),느티나무 셀프BBQ_신라면,느티나무 셀프BBQ_쌈야채세트,느티나무 셀프BBQ_쌈장,느티나무 셀프BBQ_육개장 사발면,느티나무 셀프BBQ_일회용 소주컵,느티나무 셀프BBQ_일회용 종이컵,느티나무 셀프BBQ_잔디그늘집 대여료 (12인석),느티나무 셀프BBQ_잔디그늘집 대여료 (6인석),느티나무 셀프BBQ_잔디그늘집 의자 추가,느티나무 셀프BBQ_참이슬 (단체),느티나무 셀프BBQ_친환경 접시 14cm,느티나무 셀프BBQ_친환경 접시 23cm,느티나무 셀프BBQ_카스 병(단체),느티나무 셀프BBQ_콜라 (단체),느티나무 셀프BBQ_햇반,느티나무 셀프BBQ_허브솔트,담하_(단체) 공깃밥,담하_(단체) 생목살 김치전골 2.0,담하_(단체) 은이버섯 갈비탕,담하_(단체) 한우 우거지 국밥,담하_(단체) 황태해장국 3/27까지,담하_(정식) 된장찌개,담하_(정식) 물냉면 ,담하_(정식) 비빔냉면,담하_(후식) 된장찌개,담하_(후식) 물냉면,담하_(후식) 비빔냉면,담하_갑오징어 비빔밥,담하_갱시기,담하_공깃밥,담하_꼬막 비빔밥,담하_느린마을 막걸리,담하_담하 한우 불고기,담하_담하 한우 불고기 정식,담하_더덕 한우 지짐,담하_들깨 양지탕,담하_라면사리,담하_룸 이용료,담하_메밀면 사리,담하_명인안동소주,담하_명태회 비빔냉면,담하_문막 복분자 칵테일,담하_봉평메밀 물냉면,담하_생목살 김치찌개,담하_스프라이트,담하_은이버섯 갈비탕,담하_제로콜라,담하_참이슬,담하_처음처럼,담하_카스,담하_콜라,담하_테라,담하_하동 매실 칵테일,담하_한우 떡갈비 정식,담하_한우 미역국 정식,담하_한우 우거지 국밥,담하_한우 차돌박이 된장찌개,담하_황태해장국,라그로타_AUS (200g),라그로타_G-Charge(3),라그로타_Gls.Sileni,라그로타_Gls.미션 서드,라그로타_Open Food,라그로타_그릴드 비프 샐러드,라그로타_까르보나라,라그로타_모둠 해산물 플래터,라그로타_미션 서드 카베르네 쉬라,라그로타_버섯 크림 리조또,라그로타_빵 추가 (1인),라그로타_스프라이트,라그로타_시저 샐러드 ,라그로타_아메리카노,라그로타_알리오 에 올리오 ,라그로타_양갈비 (4ps),라그로타_자몽리치에이드,라그로타_제로콜라,라그로타_카스,라그로타_콜라,라그로타_하이네켄(생),라그로타_한우 (200g),라그로타_해산물 토마토 리조또,라그로타_해산물 토마토 스튜 파스타,라그로타_해산물 토마토 스파게티,"미라시아_(단체)브런치주중 36,000",미라시아_(오븐) 하와이안 쉬림프 피자,미라시아_(화덕) 불고기 페퍼로니 반반피자,미라시아_BBQ Platter,미라시아_BBQ 고기추가,미라시아_공깃밥,미라시아_글라스와인 (레드),미라시아_레인보우칵테일(알코올),미라시아_미라시아 브런치 (패키지),미라시아_버드와이저(무제한),미라시아_보일링 랍스타 플래터,미라시아_보일링 랍스타 플래터(덜매운맛),미라시아_브런치 2인 패키지 ,미라시아_브런치 4인 패키지 ,미라시아_브런치(대인) 주말,미라시아_브런치(대인) 주중,미라시아_브런치(어린이),미라시아_쉬림프 투움바 파스타,미라시아_스텔라(무제한),미라시아_스프라이트,미라시아_애플망고 에이드,미라시아_얼그레이 하이볼,미라시아_오븐구이 윙과 킬바사소세지,미라시아_유자 하이볼,미라시아_잭 애플 토닉,미라시아_칠리 치즈 프라이,미라시아_코카콜라,미라시아_코카콜라(제로),미라시아_콥 샐러드,미라시아_파스타면 추가(150g),미라시아_핑크레몬에이드,연회장_Cass Beer,연회장_Conference L1,연회장_Conference L2,연회장_Conference L3,연회장_Conference M1,연회장_Conference M8,연회장_Conference M9,연회장_Convention Hall,연회장_Cookie Platter,연회장_Grand Ballroom,연회장_OPUS 2,연회장_Regular Coffee,연회장_골뱅이무침,연회장_공깃밥,연회장_돈목살 김치찌개 (밥포함),연회장_로제 치즈떡볶이,연회장_마라샹궈,연회장_매콤 무뼈닭발&계란찜,연회장_모둠 돈육구이(3인),연회장_삼겹살추가 (200g),연회장_야채추가,연회장_왕갈비치킨,연회장_주먹밥 (2ea),카페테리아_공깃밥(추가),카페테리아_구슬아이스크림,카페테리아_단체식 13000(신),카페테리아_단체식 18000(신),카페테리아_돼지고기 김치찌개,카페테리아_복숭아 아이스티,카페테리아_새우 볶음밥,카페테리아_새우튀김 우동,카페테리아_샷 추가,카페테리아_수제 등심 돈까스,카페테리아_아메리카노(HOT),카페테리아_아메리카노(ICE),카페테리아_약 고추장 돌솥비빔밥,카페테리아_어린이 돈까스,카페테리아_오픈푸드,카페테리아_진사골 설렁탕,카페테리아_짜장면,카페테리아_짜장밥,카페테리아_짬뽕,카페테리아_짬뽕밥,카페테리아_치즈돈까스,카페테리아_카페라떼(HOT),카페테리아_카페라떼(ICE),카페테리아_한상 삼겹구이 정식(2인) 소요시간 약 15~20분,포레스트릿_꼬치어묵,포레스트릿_떡볶이,포레스트릿_복숭아 아이스티,포레스트릿_생수,포레스트릿_스프라이트,포레스트릿_아메리카노(HOT),포레스트릿_아메리카노(ICE),포레스트릿_치즈 핫도그,포레스트릿_카페라떼(HOT),포레스트릿_카페라떼(ICE),포레스트릿_코카콜라,포레스트릿_페스츄리 소시지,화담숲주막_느린마을 막걸리,화담숲주막_단호박 식혜 ,화담숲주막_병천순대,화담숲주막_스프라이트,화담숲주막_참살이 막걸리,화담숲주막_찹쌀식혜,화담숲주막_콜라,화담숲주막_해물파전,화담숲카페_메밀미숫가루,화담숲카페_아메리카노 HOT,화담숲카페_아메리카노 ICE,화담숲카페_카페라떼 ICE,화담숲카페_현미뻥스크림
TEST_02+7일,13,12,9,7,2,3,6,5,5,2,3,2,3,4,20,2,10,2,3,10,6,4,2,2,5,8,6,30,11,6,5,8,3,2,4,2,42,4,5,38,19,2,7,2,2,6,1,6,1,6,19,2,11,1,5,2,3,2,3,2,15,10,17,16,13,2,2,3,5,2,2,2,1,2,2,5,1,2,2,4,2,2,2,3,3,4,2,4,2,8,8,2,6,13,2,2,2,2,18,9,2,2,12,2,63,6,24,6,6,2,6,3,4,2,2,2,2,2,2,2,3,5,1,1,1,1,1,1,2,4,1,1,4,5,3,5,3,2,3,7,2,1,3,3,11,5,27,18,16,1,10,2,0,28,1,2,24,8,3,3,13,3,7,6,13,0,1,7,7,7,5,11,3,5,19,11,2,2,3,8,31,14,32,11,28,25,14,89,37,16,60,14,23
TEST_03+1일,9,3,8,5,1,2,3,3,4,1,2,1,2,3,14,1,6,1,2,8,3,3,1,0,3,4,3,8,15,6,5,7,3,2,3,2,38,5,4,34,24,1,7,2,1,5,1,5,1,5,21,2,13,1,5,2,3,2,3,1,16,14,21,20,17,2,1,2,4,1,2,2,1,1,2,4,1,2,1,3,1,2,1,2,2,3,1,4,2,7,5,2,6,13,2,2,1,1,38,9,2,1,11,1,73,6,35,5,5,2,5,3,3,2,1,2,3,1,2,1,2,4,1,1,1,1,1,1,1,3,1,1,3,3,2,4,2,1,2,6,1,1,2,2,12,3,12,15,19,1,10,1,0,32,0,1,27,8,3,3,14,3,9,6,15,0,0,9,20,20,9,25,4,11,38,29,5,5,8,13,107,74,124,72,100,103,90,234,72,50,103,39,76
TEST_03+2일,5,19,5,3,0,1,7,2,2,1,1,1,1,2,8,1,19,0,1,22,8,2,1,1,6,6,4,8,10,4,3,6,2,1,3,1,26,4,2,26,16,1,6,1,1,4,1,4,1,4,15,2,8,1,3,1,2,2,2,1,10,8,12,12,10,1,1,1,3,1,1,1,1,1,1,3,1,1,1,2,1,1,1,1,1,2,1,2,1,5,22,1,3,8,1,1,1,1,26,6,1,1,8,1,8,57,20,3,3,1,3,1,1,1,1,1,1,1,1,1,1,3,0,0,0,0,1,0,0,2,0,0,3,2,1,3,1,1,1,4,1,1,1,1,6,2,42,71,13,0,6,0,0,19,0,1,22,3,2,2,8,1,4,2,9,1,1,6,3,2,3,7,3,4,14,8,1,1,0,4,65,46,78,47,61,64,62,138,44,34,55,25,47
TEST_03+3일,6,23,6,4,1,2,11,3,3,1,2,1,2,2,13,2,24,1,2,28,11,3,1,3,9,9,7,18,11,5,4,6,2,2,4,2,28,4,3,29,20,2,6,2,2,4,2,4,2,4,18,2,10,2,4,2,3,3,3,2,11,9,14,15,10,2,1,2,4,1,2,2,2,2,2,4,2,2,2,3,2,2,1,2,2,3,1,3,2,6,34,2,4,10,2,1,1,2,32,7,2,1,11,2,14,57,23,4,4,2,4,2,2,2,2,2,3,2,2,2,2,4,1,1,1,1,1,1,1,3,1,1,4,3,2,4,3,1,2,6,1,1,2,2,9,3,46,66,18,2,9,4,1,32,3,6,28,6,4,4,13,3,7,5,14,3,1,7,18,20,11,22,6,12,32,26,6,4,11,12,93,60,118,58,86,91,78,220,63,50,99,36,62
TEST_03+4일,6,33,5,3,1,1,12,2,2,1,1,1,1,2,13,1,29,1,1,33,12,2,1,2,8,8,6,20,9,3,3,5,2,1,2,1,26,3,2,23,16,1,5,2,1,3,1,3,1,3,14,1,7,1,2,1,2,1,1,1,9,7,10,11,8,1,1,1,3,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,2,1,2,1,4,33,1,2,7,1,0,1,1,27,5,1,1,7,1,10,55,19,3,3,1,2,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,2,0,1,3,2,1,2,0,1,1,4,1,1,1,1,8,1,46,65,12,0,6,1,0,25,2,3,23,4,3,2,9,1,5,2,10,1,1,5,12,12,7,16,3,10,25,18,4,2,6,8,80,51,100,48,72,77,65,203,50,41,81,24,48
TEST_03+5일,9,20,8,5,1,2,12,3,3,1,2,1,2,2,15,2,20,1,2,24,13,3,2,1,6,6,5,14,15,6,5,8,3,2,4,2,36,4,4,35,26,2,8,2,2,6,1,6,1,5,24,3,13,2,5,2,3,3,3,2,17,14,20,21,16,2,1,2,5,1,2,2,1,1,2,4,1,1,2,3,1,2,1,2,2,4,1,4,2,8,18,2,6,13,2,2,1,2,39,9,2,2,13,2,44,22,33,5,5,2,5,3,3,2,2,2,4,2,2,2,3,5,1,1,1,1,1,1,1,3,1,1,4,4,2,4,0,1,2,6,1,1,2,2,14,6,16,33,22,3,15,4,0,46,5,7,32,10,4,4,20,3,13,8,19,6,2,9,34,38,15,35,10,22,41,40,13,8,15,22,100,67,121,62,91,95,78,255,63,51,106,34,69
TEST_03+6일,8,33,7,4,1,2,17,3,4,1,2,1,2,3,19,2,32,1,2,37,18,3,1,3,11,10,11,31,10,5,4,6,3,2,3,2,36,4,3,32,18,1,6,2,1,4,1,4,1,4,16,2,9,1,3,1,2,2,2,1,11,8,12,13,10,2,1,2,4,1,1,2,1,1,2,4,1,1,1,3,1,1,1,1,2,3,1,3,1,6,37,1,4,9,1,1,1,1,34,7,1,1,9,1,10,59,21,4,4,1,3,2,2,1,1,1,2,1,1,1,2,5,1,1,1,1,1,1,1,4,1,1,4,3,2,4,1,1,2,6,1,1,2,2,9,2,73,80,13,0,7,1,0,29,2,4,25,4,3,2,11,1,6,3,11,1,1,7,11,11,5,15,3,8,20,15,3,2,5,8,60,30,73,25,50,53,41,178,49,43,79,23,45
TEST_03+7일,11,9,9,6,2,2,5,4,4,2,2,2,3,3,18,2,9,2,2,11,5,4,1,1,5,5,5,25,15,5,5,8,3,2,3,2,45,5,4,42,25,2,7,2,2,5,1,5,1,5,22,2,12,1,4,2,3,2,3,2,16,13,20,21,14,2,1,2,5,1,2,2,1,1,2,4,1,2,1,3,1,2,1,2,2,4,1,4,2,8,5,2,6,13,2,2,1,2,21,9,2,2,12,1,66,7,29,6,6,2,5,3,3,2,1,2,2,2,2,2,2,4,1,1,1,1,1,1,1,3,1,1,4,4,3,5,3,1,2,7,1,1,3,2,10,2,24,18,18,0,10,1,0,30,1,1,28,7,3,2,15,2,8,5,15,0,0,9,19,17,7,20,5,14,30,28,5,5,7,14,88,50,95,43,76,75,61,219,59,47,82,24,55
TEST_04+1일,9,7,9,5,1,2,5,3,3,1,1,1,2,2,12,1,8,1,2,9,5,3,1,1,4,5,4,13,16,5,5,8,3,2,3,2,45,5,4,40,27,1,8,2,1,5,1,5,1,5,24,2,13,1,4,2,3,2,2,1,17,15,23,23,17,2,1,2,5,1,2,2,1,1,2,4,1,2,1,3,1,2,1,2,2,3,1,4,2,8,8,1,6,13,2,2,1,1,45,10,2,1,12,1,76,11,38,5,5,1,5,2,3,2,1,1,3,1,1,1,2,4,1,1,1,1,1,1,1,3,0,1,3,4,2,4,1,1,2,6,1,1,2,2,11,3,19,16,22,1,11,1,0,35,0,3,31,8,3,3,17,3,10,6,18,1,0,9,23,21,13,30,6,17,43,36,8,7,13,18,148,91,160,97,131,134,125,297,108,85,128,41,108
TEST_04+2일,5,22,5,2,0,0,10,1,1,0,0,0,1,1,6,0,20,0,1,23,10,1,0,1,6,7,5,15,11,4,3,5,1,1,2,1,33,3,2,30,17,1,6,1,1,3,1,3,1,3,16,1,8,0,3,1,1,1,1,1,9,8,12,13,9,1,0,1,3,0,1,1,0,0,1,2,0,1,1,1,0,1,0,1,1,1,0,2,1,5,25,1,3,8,1,0,0,0,32,6,1,0,9,1,10,64,22,3,3,1,3,1,1,1,0,0,1,1,1,1,1,3,0,0,0,0,0,0,0,2,0,0,3,2,1,2,0,0,1,4,0,0,1,1,8,3,43,69,14,0,6,1,0,18,1,1,23,3,2,1,9,1,5,2,10,1,0,5,0,1,4,5,2,7,10,7,2,1,1,7,110,63,125,63,96,100,89,233,74,75,72,26,66
TEST_04+3일,6,26,5,3,0,1,10,2,2,1,1,0,1,1,6,1,21,1,1,25,10,2,1,3,8,9,8,25,11,4,3,5,2,1,3,1,32,4,3,29,17,1,6,2,1,3,1,3,1,3,16,1,8,1,3,1,2,1,2,1,9,8,11,13,8,1,1,1,3,1,1,1,1,1,1,3,1,1,1,2,1,1,1,1,1,2,1,2,1,5,38,1,3,8,1,1,1,1,30,6,1,1,8,1,9,64,20,3,3,1,3,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,3,1,1,3,2,1,3,0,1,1,4,1,1,1,1,9,2,63,91,14,0,5,0,0,21,1,2,23,3,2,1,9,1,4,2,10,1,1,5,4,4,5,8,2,9,14,11,3,2,2,10,114,64,123,61,96,98,84,247,75,78,83,25,62
TEST_04+4일,6,40,5,3,1,1,14,2,2,1,1,1,1,2,9,1,33,1,1,37,13,2,1,3,8,9,8,26,11,4,3,5,2,2,3,1,32,4,3,30,18,1,5,2,1,3,1,3,1,3,16,1,8,1,3,1,2,1,2,1,9,7,11,13,8,1,1,1,3,1,1,1,1,1,1,3,1,1,1,2,1,1,1,1,1,2,1,2,1,5,44,1,3,8,1,1,1,1,30,6,1,1,8,1,10,64,19,3,3,1,3,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,3,1,1,4,3,1,3,0,1,1,5,1,1,1,1,9,2,60,82,15,0,6,0,0,20,2,3,22,3,3,2,10,1,4,2,10,1,1,5,4,4,5,8,3,9,13,11,3,2,2,8,113,64,121,60,97,98,83,250,76,82,81,23,60
TEST_04+5일,8,50,7,4,1,1,22,3,3,1,1,1,2,2,16,1,44,1,2,51,22,3,1,3,10,11,10,35,11,5,4,6,2,2,3,2,35,4,3,33,20,1,6,2,1,4,1,4,1,4,17,2,8,1,3,1,2,2,2,1,10,8,12,15,9,2,1,2,4,1,2,2,1,1,2,3,1,1,1,3,1,1,1,1,2,3,1,3,1,6,50,1,4,8,1,1,1,1,32,6,1,1,8,1,10,68,20,4,4,1,3,1,1,1,1,1,2,1,1,1,2,5,1,1,1,1,1,1,1,4,1,1,5,3,2,4,1,1,2,6,1,1,2,1,10,4,70,97,16,0,6,1,0,27,2,3,26,4,3,2,11,1,5,3,11,1,1,6,9,10,7,14,3,11,16,15,4,3,4,10,119,66,130,62,100,100,86,259,80,86,92,27,66
TEST_04+6일,10,49,8,5,1,2,23,4,4,1,2,1,2,3,19,2,44,2,2,49,24,4,1,4,14,14,15,39,13,5,4,7,3,2,4,2,41,5,4,39,21,2,8,2,1,5,1,5,1,5,19,2,10,1,4,2,3,2,2,1,12,9,14,17,11,2,1,2,4,1,2,2,1,1,2,4,1,2,2,3,1,2,2,2,3,3,1,3,2,7,49,2,4,10,2,1,1,1,37,8,2,1,9,1,13,68,23,4,4,2,4,2,2,2,1,1,3,1,1,1,2,5,1,1,1,1,1,1,1,4,1,1,5,4,3,4,1,1,2,7,1,1,3,2,12,5,93,98,18,1,8,2,0,31,3,5,29,5,4,3,12,2,7,4,13,2,2,7,17,15,9,20,5,13,19,19,5,4,7,13,121,67,134,63,101,102,89,267,81,89,93,30,69
TEST_04+7일,10,12,9,6,2,2,7,4,4,1,2,1,3,3,13,2,11,2,2,14,7,4,1,1,5,6,5,27,15,6,5,8,3,2,4,2,49,5,5,45,26,2,8,2,2,5,1,5,1,5,23,2,13,1,4,2,3,2,3,2,16,13,21,22,15,2,2,3,5,1,2,2,1,2,2,4,1,2,2,3,2,2,1,2,2,4,1,4,2,8,11,2,6,14,2,2,1,2,23,10,2,2,12,1,69,14,32,6,6,2,5,3,3,2,1,2,3,2,2,2,2,5,1,1,1,1,1,1,1,4,1,1,4,4,3,5,3,1,3,7,2,1,3,2,12,4,33,22,22,1,10,1,0,32,1,4,29,7,3,4,15,3,9,6,16,1,0,9,27,26,9,29,5,17,33,34,4,4,7,17,129,78,143,66,113,113,93,287,83,86,92,28,71
TEST_05+1일,8,7,5,3,1,1,2,2,2,1,1,1,2,1,8,1,8,1,1,7,2,2,1,0,4,3,3,7,8,3,3,4,1,1,2,1,29,3,3,26,14,1,5,1,1,3,1,3,1,3,15,1,7,1,2,1,2,1,1,1,10,6,11,11,7,1,1,2,3,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,2,1,2,1,5,3,1,4,11,1,1,1,1,25,7,1,1,6,1,71,9,33,4,4,1,4,2,2,1,1,1,3,1,1,1,1,3,0,0,0,0,0,0,0,2,0,0,2,2,2,3,4,1,1,5,1,1,1,1,32,36,28,34,47,15,28,25,0,91,32,39,44,15,2,27,35,1,23,15,36,20,5,1,317,318,56,317,29,56,122,194,20,5,86,68,7,3,13,0,7,4,3,30,12,5,20,2,9
TEST_05+2일,3,24,3,1,0,1,12,1,1,0,1,0,1,1,6,1,25,1,1,27,10,1,0,2,7,6,4,10,5,2,2,2,1,1,1,1,18,2,2,15,9,1,3,1,1,1,1,2,1,2,10,1,4,0,1,1,1,1,1,1,6,4,5,6,3,1,0,1,1,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,1,2,14,1,2,6,1,0,1,1,11,3,1,1,4,0,4,58,25,2,2,1,2,1,1,1,1,1,1,1,1,1,1,3,0,0,0,0,0,0,0,1,0,0,2,1,1,1,0,1,1,3,0,0,1,1,16,15,25,52,24,4,14,8,0,54,10,12,24,7,0,20,15,0,12,7,17,9,0,0,110,114,13,140,3,12,22,52,3,0,14,13,0,0,0,0,0,0,0,0,0,0,0,0,0
TEST_05+3일,4,21,3,1,1,1,9,1,1,1,1,0,1,1,4,1,18,1,1,21,8,1,1,3,9,9,6,19,5,2,2,3,1,1,2,1,16,2,2,13,9,1,3,1,1,2,1,2,1,2,10,1,4,1,1,1,1,1,1,1,5,4,5,6,3,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,25,1,2,5,1,1,1,1,9,3,1,1,3,1,2,56,21,2,2,1,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,2,1,1,3,2,1,2,0,1,1,3,1,1,1,1,15,14,32,58,24,4,13,8,0,53,10,11,23,6,1,19,14,0,11,6,16,8,0,0,107,113,15,138,4,15,25,56,4,2,17,17,0,0,3,0,0,0,0,9,2,2,9,0,1
TEST_05+4일,4,22,3,2,1,1,8,1,1,0,1,0,1,1,4,1,20,1,1,23,8,1,1,3,9,8,6,17,5,2,2,3,1,1,1,1,15,2,2,12,9,1,3,1,1,2,1,2,1,2,10,1,4,1,1,1,1,1,1,1,5,4,5,6,3,1,1,1,2,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,22,1,2,5,1,0,1,1,8,3,1,1,4,1,2,56,18,2,2,1,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,2,1,1,3,2,1,2,0,1,1,3,1,1,1,1,14,13,29,50,21,3,12,9,0,41,9,10,21,6,1,19,14,0,10,6,15,7,0,0,72,75,7,89,4,7,7,28,5,2,5,7,0,0,1,0,0,0,0,6,3,2,7,0,2
TEST_05+5일,5,36,4,2,1,1,20,2,2,1,1,1,1,2,11,1,36,1,1,40,20,2,1,3,10,10,8,25,5,3,2,3,1,1,2,1,17,2,2,15,10,1,3,1,1,2,1,2,1,2,10,1,5,1,1,1,1,1,1,1,5,4,5,7,4,1,1,1,2,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,3,27,1,2,5,1,0,1,1,10,4,1,1,4,1,1,57,19,2,2,1,2,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,3,1,1,4,2,1,2,0,1,1,4,1,1,1,1,14,13,30,56,21,3,13,8,0,43,10,11,20,7,1,19,14,0,11,7,15,7,0,0,88,94,15,119,7,6,18,43,5,2,14,10,0,0,2,0,0,0,0,11,5,5,15,2,2
TEST_05+6일,6,26,5,3,1,1,17,2,3,1,1,1,1,2,11,1,29,1,1,32,17,2,1,4,14,15,17,34,6,3,3,4,2,1,2,1,25,3,2,23,11,1,4,1,1,3,1,3,1,3,12,1,6,1,2,1,2,1,1,1,7,5,7,8,5,1,1,1,3,1,1,2,1,1,2,2,1,1,1,2,1,1,1,1,1,2,1,2,1,4,31,1,3,7,1,1,1,1,16,5,1,1,5,1,3,55,19,3,3,1,3,2,2,1,1,1,1,1,1,1,2,4,1,1,1,1,1,1,1,3,1,1,4,3,1,3,0,1,2,5,1,1,2,1,16,14,44,59,24,4,13,9,0,44,11,13,22,8,1,20,17,0,11,8,18,7,0,0,117,121,14,160,10,11,26,58,6,1,23,15,3,3,6,0,2,1,1,15,10,8,18,4,6
TEST_05+7일,7,1,5,4,1,2,1,2,3,1,2,1,2,2,6,1,1,1,2,2,1,2,1,1,4,4,4,22,8,4,3,5,2,2,2,2,33,3,4,30,15,1,5,2,1,3,1,4,1,3,16,1,7,1,3,1,2,2,2,1,10,7,11,11,7,2,1,2,3,1,2,2,1,1,2,3,1,2,1,2,1,1,1,2,1,2,1,2,2,5,3,2,6,12,2,2,1,2,12,7,2,1,8,1,65,2,29,5,5,2,5,3,3,2,2,2,3,2,2,2,2,3,1,1,1,1,1,1,1,2,1,1,3,3,2,4,4,1,2,5,1,1,2,2,33,33,11,8,44,17,26,29,1,63,37,40,37,14,2,28,36,1,23,15,39,21,7,0,174,172,15,138,10,12,31,90,1,0,36,21,6,3,3,0,7,3,1,14,14,8,14,3,9
TEST_06+1일,3,0,5,4,1,1,2,2,2,1,1,1,1,1,5,1,2,1,1,2,2,2,1,0,2,2,1,9,9,4,3,6,2,2,2,2,37,3,4,32,20,1,6,2,1,5,1,4,1,4,28,2,12,2,4,2,2,2,2,1,19,9,17,21,10,2,1,2,4,1,2,2,1,1,2,4,1,2,2,2,1,2,2,2,2,3,1,3,2,6,2,1,5,12,2,2,1,1,30,6,2,1,9,1,61,7,33,4,4,2,5,2,2,1,1,1,6,2,1,1,2,3,1,1,1,1,1,1,1,2,1,1,2,4,3,5,4,1,2,6,1,1,2,2,84,98,14,1,104,70,77,90,9,147,125,123,100,46,14,54,102,14,75,43,105,88,34,6,463,456,126,388,92,141,157,322,71,24,166,145,1,0,0,0,0,0,0,2,2,0,2,0,0
TEST_06+2일,3,4,4,3,1,1,6,1,1,1,1,1,1,1,5,1,10,1,1,12,6,1,1,2,5,4,3,7,6,3,3,5,1,1,2,2,24,3,3,21,14,1,5,2,1,4,1,4,1,3,20,2,8,1,3,1,2,2,2,1,13,6,12,15,7,2,1,2,4,1,1,2,1,1,2,3,1,1,2,2,1,2,1,1,2,2,1,3,2,5,11,1,4,9,1,2,1,1,18,5,1,1,8,1,5,57,30,3,3,2,4,2,2,1,1,1,4,1,1,1,2,3,1,1,1,1,1,1,1,2,1,1,3,2,2,3,2,1,2,4,1,1,2,1,59,59,14,8,80,49,60,54,9,124,73,71,78,38,12,48,75,13,58,36,78,55,18,8,371,333,74,266,46,72,78,174,33,9,102,72,0,1,0,1,1,1,1,0,0,0,0,4,1
TEST_06+3일,3,3,4,3,0,1,5,1,1,0,1,0,1,1,4,1,10,0,1,11,5,1,0,2,7,6,5,13,6,3,2,4,1,1,2,1,22,2,3,19,12,1,4,2,1,3,1,3,1,3,17,2,7,1,3,1,2,2,1,1,10,5,10,12,5,1,1,2,3,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,1,2,1,4,17,1,3,7,1,2,1,1,15,4,1,1,6,1,3,54,24,3,3,1,4,1,2,1,1,1,3,1,1,1,1,3,1,1,1,1,1,1,1,2,1,1,3,2,2,2,1,1,1,4,1,1,1,1,51,50,14,7,71,41,50,49,4,119,64,61,67,29,7,39,64,8,46,26,67,45,12,3,369,330,63,242,39,62,68,160,26,6,89,64,1,0,0,0,0,0,0,0,1,0,0,0,0
TEST_06+4일,2,4,4,3,1,1,5,1,1,1,1,1,1,1,3,1,9,1,1,10,5,1,1,4,10,8,7,17,6,3,2,5,1,1,2,1,23,2,3,20,11,1,4,2,1,3,1,3,1,3,18,2,7,1,3,1,2,2,1,1,10,5,9,12,5,2,1,2,3,1,1,2,1,1,2,2,1,1,2,2,1,2,2,1,2,2,1,2,2,4,19,1,3,7,1,1,1,1,16,4,1,1,6,1,4,55,23,3,3,1,4,1,2,1,1,1,4,2,1,1,2,3,1,1,1,1,1,1,1,2,1,1,3,2,2,3,1,1,2,4,1,1,2,1,53,52,16,8,73,43,52,53,6,128,67,64,71,30,9,38,65,8,47,26,68,46,14,4,380,350,67,249,42,66,69,168,30,9,91,68,1,1,0,1,0,0,0,7,1,1,1,0,0
TEST_06+5일,3,10,5,3,1,1,9,2,2,1,1,1,1,1,6,1,18,1,1,20,9,2,1,4,11,8,7,20,7,3,3,5,2,1,2,2,25,3,3,23,13,1,5,2,1,4,1,4,1,3,18,2,8,2,3,2,2,2,2,1,10,5,10,12,6,2,1,2,4,1,2,2,1,1,2,3,2,2,2,2,1,2,2,2,2,2,1,3,2,5,24,2,4,8,2,2,1,1,18,5,1,1,6,1,4,57,24,3,3,2,5,2,2,1,1,1,4,2,1,1,2,4,1,1,1,1,1,1,1,3,1,1,4,3,2,3,2,1,2,5,1,1,2,2,53,51,18,11,73,42,51,54,6,123,67,65,70,29,9,39,65,8,46,26,68,46,14,4,403,371,73,270,48,74,83,183,34,11,104,77,1,1,0,0,0,0,0,1,1,0,1,0,0
