menu_a,menu_b,support_days,conf_a_to_b,conf_b_to_a,lift,jaccard,cosine
미라시아_얼그레이 하이볼,미라시아_칠리 치즈 프라이,136,0.4981684981684982,0.6601941747572816,1.2865322379885484,0.3965014577259475,0.5734875243093139
미라시아_레인보우칵테일(알코올),미라시아_오븐구이 윙과 킬바사소세지,147,0.735,0.48355263157894735,1.2862500000000003,0.4117647058823529,0.5961637226555523
미라시아_브런치(대인) 주말,미라시아_핑크레몬에이드,115,0.572139303482587,0.48523206751054854,1.2842958204756807,0.3560371517027864,0.5268968942145141
미라시아_스텔라(무제한),미라시아_오븐구이 윙과 킬바사소세지,223,0.7335526315789473,0.7335526315789473,1.283717105263158,0.5792207792207792,0.7335526315789473
미라시아_BBQ 고기추가,미라시아_오븐구이 윙과 킬바사소세지,145,0.7323232323232324,0.4769736842105263,1.2815656565656566,0.4061624649859944,0.5910151522204599
미라시아_글라스와인 (레드),미라시아_코카콜라,70,0.5691056910569106,0.29535864978902954,1.2774861925834449,0.2413793103448276,0.40998815653360243
미라시아_애플망고 에이드,미라시아_코카콜라(제로),160,0.418848167539267,0.9142857142857143,1.2732984293193714,0.40302267002518893,0.6188270324055837
미라시아_유자 하이볼,미라시아_콥 샐러드,62,0.30392156862745096,0.4881889763779528,1.2731202717307395,0.23048327137546468,0.3851897707460792
미라시아_(화덕) 불고기 페퍼로니 반반피자,미라시아_레인보우칵테일(알코올),187,0.4782608695652174,0.935,1.2721739130434784,0.4628712871287129,0.6687106347617617
미라시아_오븐구이 윙과 킬바사소세지,미라시아_코카콜라(제로),127,0.41776315789473684,0.7257142857142858,1.27,0.36079545454545453,0.5506148306478162
미라시아_보일링 랍스타 플래터,미라시아_얼그레이 하이볼,136,0.6507177033492823,0.4981684981684982,1.2680652680652678,0.3930635838150289,0.5693567080567035
미라시아_보일링 랍스타 플래터,미라시아_브런치(대인) 주말,100,0.4784688995215311,0.4975124378109453,1.2663952962460425,0.3225806451612903,0.48789776451391653
미라시아_얼그레이 하이볼,미라시아_코카콜라,154,0.5641025641025641,0.6497890295358649,1.2662555447365573,0.43258426966292135,0.6054317944136219
미라시아_스프라이트,미라시아_얼그레이 하이볼,122,0.648936170212766,0.4468864468864469,1.2645935624659028,0.35988200589970504,0.5385172043328621
미라시아_오븐구이 윙과 킬바사소세지,미라시아_유자 하이볼,147,0.48355263157894735,0.7205882352941176,1.261029411764706,0.407202216066482,0.5902900451992227
미라시아_애플망고 에이드,미라시아_핑크레몬에이드,214,0.5602094240837696,0.9029535864978903,1.2575165131331876,0.528395061728395,0.7112264819776872
미라시아_애플망고 에이드,미라시아_칠리 치즈 프라이,186,0.4869109947643979,0.9029126213592233,1.2574594622070858,0.4626865671641791,0.6630520964836395
미라시아_애플망고 에이드,미라시아_파스타면 추가(150g),148,0.387434554973822,0.9024390243902439,1.2567998978419104,0.37185929648241206,0.5913003143967067
미라시아_보일링 랍스타 플래터(덜매운맛),미라시아_애플망고 에이드,145,0.9006211180124224,0.3795811518324607,1.2542681538811746,0.36432160804020103,0.584686925918302
미라시아_오븐구이 윙과 킬바사소세지,미라시아_콥 샐러드,91,0.2993421052631579,0.7165354330708661,1.253937007874016,0.2676470588235294,0.46312981444847795
미라시아_공깃밥,미라시아_애플망고 에이드,78,0.896551724137931,0.20418848167539266,1.2486008304748148,0.19948849104859334,0.4278615842713384
미라시아_(화덕) 불고기 페퍼로니 반반피자,미라시아_칠리 치즈 프라이,189,0.4833759590792839,0.9174757281553398,1.2483301467484418,0.4632352941176471,0.6659472276607596
미라시아_BBQ 고기추가,미라시아_스텔라(무제한),141,0.7121212121212122,0.46381578947368424,1.2462121212121213,0.39058171745152354,0.5747112859523092
미라시아_애플망고 에이드,미라시아_얼그레이 하이볼,244,0.6387434554973822,0.8937728937728938,1.2447308363538727,0.5936739659367397,0.7555736804563754
미라시아_(화덕) 불고기 페퍼로니 반반피자,미라시아_BBQ 고기추가,181,0.4629156010230179,0.9141414141414141,1.243793433051745,0.44362745098039214,0.6505154280624744
미라시아_레인보우칵테일(알코올),미라시아_브런치 4인 패키지 ,64,0.32,0.46715328467153283,1.2426277372262773,0.23443223443223443,0.3866381397313132
미라시아_레인보우칵테일(알코올),미라시아_스텔라(무제한),142,0.71,0.46710526315789475,1.2425000000000002,0.39226519337016574,0.575886045014207
미라시아_버드와이저(무제한),미라시아_오븐구이 윙과 킬바사소세지,237,0.7095808383233533,0.7796052631578947,1.2417664670658681,0.5910224438902744,0.7437694240777025
미라시아_레인보우칵테일(알코올),미라시아_애플망고 에이드,178,0.89,0.46596858638743455,1.239476439790576,0.4405940594059406,0.6439813987102553
미라시아_BBQ 고기추가,미라시아_칠리 치즈 프라이,95,0.4797979797979798,0.46116504854368934,1.2390899284103167,0.3074433656957929,0.47038926289265937
미라시아_(화덕) 불고기 페퍼로니 반반피자,미라시아_글라스와인 (레드),112,0.2864450127877238,0.9105691056910569,1.2389329008379597,0.27860696517412936,0.5107132063338298
미라시아_(화덕) 불고기 페퍼로니 반반피자,미라시아_스프라이트,171,0.4373401534526854,0.9095744680851063,1.2375795831746206,0.41911764705882354,0.630708678748743
미라시아_브런치(대인) 주말,미라시아_스텔라(무제한),142,0.7064676616915423,0.46710526315789475,1.2363184079601992,0.39118457300275483,0.574451706435772
미라시아_(오븐) 하와이안 쉬림프 피자,미라시아_애플망고 에이드,149,0.8869047619047619,0.3900523560209424,1.2351657940663177,0.371571072319202,0.5881660411373181
미라시아_(오븐) 하와이안 쉬림프 피자,미라시아_레인보우칵테일(알코올),78,0.4642857142857143,0.39,1.235,0.2689655172413793,0.4255248859601852
미라시아_브런치(대인) 주말,미라시아_칠리 치즈 프라이,96,0.47761194029850745,0.46601941747572817,1.2334444283437183,0.3086816720257235,0.47178007397235705
미라시아_애플망고 에이드,미라시아_콥 샐러드,112,0.2931937172774869,0.8818897637795275,1.2281815558395512,0.28211586901763225,0.5084924169262355
미라시아_(화덕) 불고기 페퍼로니 반반피자,미라시아_파스타면 추가(150g),148,0.37851662404092073,0.9024390243902439,1.227870999937621,0.36363636363636365,0.5844554498975754
미라시아_스프라이트,미라시아_애플망고 에이드,165,0.8776595744680851,0.4319371727748691,1.2222902974267573,0.4074074074074074,0.6157059324503374
미라시아_애플망고 에이드,미라시아_코카콜라,208,0.5445026178010471,0.8776371308016878,1.2222590408023504,0.5060827250608273,0.6912855525764436
미라시아_오븐구이 윙과 킬바사소세지,미라시아_잭 애플 토닉,69,0.22697368421052633,0.696969696969697,1.2196969696969697,0.20658682634730538,0.3977358167229929
미라시아_쉬림프 투움바 파스타,미라시아_오븐구이 윙과 킬바사소세지,217,0.6955128205128205,0.7138157894736842,1.217147435897436,0.543859649122807,0.7046048772634403
미라시아_버드와이저(무제한),미라시아_브런치(대인) 주말,153,0.45808383233532934,0.7611940298507462,1.2124407900616676,0.4005235602094241,0.5905003626965888
미라시아_브런치(대인) 주말,미라시아_얼그레이 하이볼,125,0.6218905472636815,0.45787545787545786,1.211889271590764,0.35816618911174786,0.5336182334560704
미라시아_레인보우칵테일(알코올),미라시아_버드와이저(무제한),152,0.76,0.4550898203592814,1.2105389221556886,0.39790575916230364,0.5881056567259441
미라시아_공깃밥,미라시아_얼그레이 하이볼,54,0.6206896551724138,0.1978021978021978,1.2095490716180368,0.17647058823529413,0.35039089306971394
미라시아_(화덕) 불고기 페퍼로니 반반피자,미라시아_잭 애플 토닉,88,0.22506393861892582,0.8888888888888888,1.209434498437056,0.21890547263681592,0.4472771336966982
미라시아_글라스와인 (레드),미라시아_유자 하이볼,57,0.4634146341463415,0.27941176470588236,1.2085126733620277,0.2111111111111111,0.35983815906232086
미라시아_브런치(대인) 주말,미라시아_유자 하이볼,93,0.4626865671641791,0.45588235294117646,1.2066139888791338,0.2980769230769231,0.4592718594831188
미라시아_(화덕) 불고기 페퍼로니 반반피자,미라시아_공깃밥,77,0.1969309462915601,0.8850574712643678,1.2042214187024134,0.19201995012468828,0.4174867726509514
미라시아_얼그레이 하이볼,미라시아_오븐구이 윙과 킬바사소세지,187,0.684981684981685,0.6151315789473685,1.198717948717949,0.4794871794871795,0.6491177592955016
미라시아_(화덕) 불고기 페퍼로니 반반피자,미라시아_코카콜라(제로),154,0.3938618925831202,0.88,1.1973401534526853,0.3737864077669903,0.5887261379225027
미라시아_(화덕) 불고기 페퍼로니 반반피자,미라시아_얼그레이 하이볼,240,0.6138107416879796,0.8791208791208791,1.196144009443242,0.5660377358490566,0.73458412645971
미라시아_(화덕) 불고기 페퍼로니 반반피자,미라시아_코카콜라,208,0.5319693094629157,0.8776371308016878,1.1941252009884857,0.49523809523809526,0.6832832636846803
미라시아_(화덕) 불고기 페퍼로니 반반피자,미라시아_핑크레몬에이드,208,0.5319693094629157,0.8776371308016878,1.1941252009884857,0.49523809523809526,0.6832832636846803
미라시아_(화덕) 불고기 페퍼로니 반반피자,미라시아_유자 하이볼,179,0.4578005115089514,0.8774509803921569,1.1938719221704028,0.43028846153846156,0.6337961088927261
미라시아_보일링 랍스타 플래터,미라시아_애플망고 에이드,179,0.8564593301435407,0.468586387434555,1.1927653498334128,0.4344660194174757,0.6335023153048303
미라시아_스텔라(무제한),미라시아_애플망고 에이드,259,0.8519736842105263,0.6780104712041884,1.1865183246073299,0.6065573770491803,0.7600309724512202
미라시아_애플망고 에이드,미라시아_오븐구이 윙과 킬바사소세지,259,0.6780104712041884,0.8519736842105263,1.1865183246073299,0.6065573770491803,0.7600309724512202
미라시아_스텔라(무제한),미라시아_얼그레이 하이볼,185,0.6085526315789473,0.6776556776556777,1.185897435897436,0.4719387755102041,0.6421753233672075
미라시아_(화덕) 불고기 페퍼로니 반반피자,미라시아_브런치(대인) 주말,175,0.4475703324808184,0.8706467661691543,1.1846140143273405,0.4196642685851319,0.6242400680889346
미라시아_(화덕) 불고기 페퍼로니 반반피자,미라시아_보일링 랍스타 플래터(덜매운맛),140,0.35805626598465473,0.8695652173913043,1.1831424441232068,0.33980582524271846,0.5579903894954329
미라시아_(화덕) 불고기 페퍼로니 반반피자,미라시아_스텔라(무제한),264,0.6751918158567775,0.868421052631579,1.1815856777493607,0.6125290023201856,0.7657354552680514
미라시아_애플망고 에이드,미라시아_유자 하이볼,173,0.45287958115183247,0.8480392156862745,1.1810389077096808,0.4188861985472155,0.6197254592158761
미라시아_BBQ 고기추가,미라시아_버드와이저(무제한),146,0.7373737373737373,0.437125748502994,1.1744994858767313,0.37823834196891193,0.5677367760467391
미라시아_(화덕) 불고기 페퍼로니 반반피자,미라시아_오븐구이 윙과 킬바사소세지,262,0.670076726342711,0.8618421052631579,1.1726342710997444,0.605080831408776,0.7599344290917783
미라시아_(화덕) 불고기 페퍼로니 반반피자,미라시아_브런치 4인 패키지 ,118,0.30179028132992325,0.8613138686131386,1.171915545018388,0.28780487804878047,0.509839342069758
미라시아_(화덕) 불고기 페퍼로니 반반피자,미라시아_애플망고 에이드,329,0.8414322250639387,0.8612565445026178,1.171837549041925,0.740990990990991,0.8512866794398446
미라시아_(화덕) 불고기 페퍼로니 반반피자,미라시아_보일링 랍스타 플래터,180,0.46035805626598464,0.861244019138756,1.1718205068588698,0.42857142857142855,0.6296670728420077
미라시아_버드와이저(무제한),미라시아_애플망고 에이드,281,0.8413173652694611,0.7356020942408377,1.1716775872339091,0.6459770114942529,0.7866859702660264
미라시아_BBQ 고기추가,미라시아_쉬림프 투움바 파스타,136,0.6868686868686869,0.4358974358974359,1.1711991711991712,0.36363636363636365,0.54717848952997
미라시아_레인보우칵테일(알코올),미라시아_쉬림프 투움바 파스타,137,0.685,0.4391025641025641,1.1680128205128206,0.36533333333333334,0.5484389267824235
미라시아_버드와이저(무제한),미라시아_얼그레이 하이볼,200,0.5988023952095808,0.7326007326007326,1.1668969752802085,0.4914004914004914,0.6623315434233918
미라시아_쉬림프 투움바 파스타,미라시아_애플망고 에이드,261,0.8365384615384616,0.6832460732984293,1.1650221506242449,0.6027713625866051,0.7560169435993237
미라시아_(오븐) 하와이안 쉬림프 피자,미라시아_얼그레이 하이볼,100,0.5952380952380952,0.3663003663003663,1.1599511599511598,0.2932551319648094,0.4669431789004382
미라시아_브런치 4인 패키지 ,미라시아_애플망고 에이드,114,0.8321167883211679,0.29842931937172773,1.1588642182902127,0.2814814814814815,0.4983252419619883
미라시아_쉬림프 투움바 파스타,미라시아_얼그레이 하이볼,185,0.592948717948718,0.6776556776556777,1.1554898093359631,0.4625,0.6338888429974168
미라시아_얼그레이 하이볼,미라시아_콥 샐러드,75,0.27472527472527475,0.5905511811023622,1.150817686250757,0.23076923076923078,0.4027894430936366
미라시아_브런치(대인) 주말,미라시아_애플망고 에이드,166,0.8258706467661692,0.43455497382198954,1.1501654033497433,0.3980815347721823,0.5990711120441564
